Facility_id Product_id "Stock Status As Of" "Stock on Hand" AMC MOS "% Records Blank"
"FACILITY 42" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 42.0 309.0 0.13592233009708737 0.0
"FACILITY 42" "OXYTOCIN 10 IU/ML, 1ML" 2024-09-01 80.0 123.33333333333333 0.6486486486486487 0.0
"FACILITY 42" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-09-01 0.0 133.33333333333334 0.0 0.0
"FACILITY 420" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 10.0 10.0 1.0 0.0
"FACILITY 420" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 16.0 2.5 6.4 0.0
"FACILITY 420" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2024-10-01 60.0 6.666666666666667 9.0 0.0
"FACILITY 420" "FEMALE CONDOMS" 2023-06-01 0.0 100.0 0.0 0.0
"FACILITY 420" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-09-01 0.0 12.0 0.0 0.0
"FACILITY 420" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 80.0 16.666666666666668 4.8 0.0
"FACILITY 420" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 30.0 5.666666666666667 5.294117647058823 0.0
"FACILITY 420" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 30.0 26.666666666666668 1.125 0.0
"FACILITY 420" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" 2024-10-01 100.0   0.0
"FACILITY 420" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-09-01 0.0 13.333333333333334 0.0 0.0
"FACILITY 420" "MALE CONDOMS" 2024-10-01 2950.0 3024.0 0.9755291005291006 0.0
"FACILITY 420" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 140.0 146.66666666666666 0.9545454545454546 0.0
"FACILITY 420" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 40.0 220.0 0.18181818181818182 0.0
"FACILITY 420" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 1542.0 196.0 7.86734693877551 0.0
"FACILITY 420" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 20.0 56.666666666666664 0.35294117647058826 0.0
"FACILITY 420" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2023-01-01 0.0 100.0 0.0 0.0
"FACILITY 421" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 10.0   0.0
"FACILITY 421" "FEMALE CONDOMS" 2024-10-01 15.0 11.0 1.3636363636363635 0.0
"FACILITY 421" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 0.0 23.333333333333332 0.0 0.0
"FACILITY 421" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 40.0 26.666666666666668 1.5 0.0
"FACILITY 421" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 28.0 13.333333333333334 2.1 0.0
"FACILITY 421" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 200.0 46.666666666666664 4.285714285714286 0.0
"FACILITY 421" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2023-09-01 10.0   0.0
"FACILITY 421" "MALE CONDOMS" 2024-10-01 9600.0 6960.0 1.3793103448275863 0.0
"FACILITY 421" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 1161.0 280.0 4.146428571428571 0.0
"FACILITY 421" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 2687.0 490.0 5.483673469387755 0.0
"FACILITY 421" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 60.0 26.333333333333332 2.278481012658228 0.0
"FACILITY 421" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 219.0 117.0 1.8717948717948718 0.0
"FACILITY 421" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 50.0 23.333333333333332 2.142857142857143 0.0
"FACILITY 421" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 149.0 21.666666666666668 6.8769230769230765 0.0
"FACILITY 422" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 3.0 2.3333333333333335 1.2857142857142856 0.0
"FACILITY 422" "FEMALE CONDOMS" 2024-10-01 620.0 81.66666666666667 7.591836734693877 0.0
"FACILITY 422" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-09-01 2.0 4.0 0.5 0.0
"FACILITY 422" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-09-01 90.0 23.333333333333332 3.857142857142857 0.0
"FACILITY 422" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-09-01 6.0 15.333333333333334 0.3913043478260869 0.0
"FACILITY 422" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 750.0 33.333333333333336 22.5 0.0
"FACILITY 422" "MALE CONDOMS" 2024-10-01 16200.0 1914.6666666666667 8.46100278551532 0.0
"FACILITY 422" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 13200.0 2265.6666666666665 5.826099749889657 0.0
"FACILITY 422" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 2200.0 230.0 9.565217391304348 0.0
"FACILITY 422" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 324.0   0.0
"FACILITY 422" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 0.0 135.33333333333334 0.0 0.0
"FACILITY 423" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 10.0   0.0
"FACILITY 423" "DEXAMETHASONE INJECTION 5MG/2ML,2ML"     1.0
"FACILITY 423" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-09-01 0.0 12.5 0.0 0.0
"FACILITY 423" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 770.0 26.666666666666668 28.875 0.0
"FACILITY 423" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 67.0 24.0 2.7916666666666665 0.0
"FACILITY 423" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-09-01 0.0 10.333333333333334 0.0 0.0
"FACILITY 423" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-04-01 0.0 13.333333333333334 0.0 0.0
"FACILITY 423" "MALE CONDOMS" 2024-10-01 57108.0 7602.666666666667 7.51157488600491 0.0
"FACILITY 423" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 1060.0 140.0 7.571428571428571 0.0
"FACILITY 423" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 2800.0 400.0 7.0 0.0
"FACILITY 423" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 87.0 45.0 1.9333333333333333 0.0
"FACILITY 423" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-04-01 0.0 85.0 0.0 0.0
"FACILITY 423" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 0.0 43.333333333333336 0.0 0.0
"FACILITY 423" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 100.0 90.66666666666667 1.102941176470588 0.0
"FACILITY 424" "CALCIUM GLUCONATE 10%, 10ML" 2024-05-01 10.0   0.0
"FACILITY 424" "COPPER CONTAINING IUCD (COPPER T)" 2024-09-01 20.0   0.0
"FACILITY 424" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2023-07-01 0.0 10.0 0.0 0.0
"FACILITY 424" "FEMALE CONDOMS" 2024-10-01 8.0 22.0 0.36363636363636365 0.0
"FACILITY 424" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 0.0 36.666666666666664 0.0 0.0
"FACILITY 424" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-09-01 69.0 14.666666666666666 4.704545454545455 0.0
"FACILITY 424" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-07-01 0.0 3.0 0.0 0.0
"FACILITY 424" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-08-01 30.0   0.0
"FACILITY 424" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2023-07-01 7.0   0.0
"FACILITY 424" "MALE CONDOMS" 2024-10-01 19416.0 4754.0 4.084139671855279 0.0
"FACILITY 424" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 0.0 20.0 0.0 0.0
"FACILITY 424" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-09-01 400.0 400.0 1.0 0.0
"FACILITY 424" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-09-01 30.0   0.0
"FACILITY 424" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 42.0 226.0 0.18584070796460178 0.0
"FACILITY 424" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 0.0 10.0 0.0 0.0
"FACILITY 424" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 0.0   0.0
"FACILITY 425" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 13.0   0.0
"FACILITY 425" "FEMALE CONDOMS" 2024-10-01 230.0 44.0 5.2272727272727275 0.0
"FACILITY 425" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 49.0 20.0 2.45 0.0
"FACILITY 425" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 260.0 10.0 26.0 0.0
"FACILITY 425" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 10.0 24.0 0.4166666666666667 0.0
"FACILITY 425" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 20.0 10.0 2.0 0.0
"FACILITY 425" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-08-01 20.0 10.0 2.0 0.0
"FACILITY 425" "MALE CONDOMS" 2024-10-01 9616.0 6510.666666666667 1.4769608847020275 0.0
"FACILITY 425" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 0.0 126.66666666666667 0.0 0.0
"FACILITY 425" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 370.0 156.66666666666666 2.3617021276595747 0.0
"FACILITY 425" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-09-01 30.0   0.0
"FACILITY 425" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 0.0 110.0 0.0 0.0
"FACILITY 425" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 40.0 20.0 2.0 0.0
"FACILITY 425" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 150.0 33.0 4.545454545454546 0.0
"FACILITY 426" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 100.0   0.0
"FACILITY 426" "COPPER CONTAINING IUCD (COPPER T)" 2024-09-01 16.0 4.0 4.0 0.0
"FACILITY 426" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2024-07-01 0.0   0.0
"FACILITY 426" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 0.0 22.5 0.0 0.0
"FACILITY 426" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 20.0 13.333333333333334 1.5 0.0
"FACILITY 426" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 54.0 14.0 3.857142857142857 0.0
"FACILITY 426" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 410.0 50.0 8.2 0.0
"FACILITY 426" "MALE CONDOMS" 2024-10-01 129732.0 8844.0 14.668928086838534 0.0
"FACILITY 426" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 1380.0 146.66666666666666 9.40909090909091 0.0
"FACILITY 426" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 4.0 531.0 0.007532956685499058 0.0
"FACILITY 426" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 96.0 142.0 0.676056338028169 0.0
"FACILITY 426" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 20.0 40.0 0.5 0.0
"FACILITY 426" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 205.0 48.333333333333336 4.241379310344827 0.0
"FACILITY 427" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 25.0 4.0 6.25 0.0
"FACILITY 427" "FEMALE CONDOMS" 2024-10-01 22.0 6.666666666666667 3.3 0.0
"FACILITY 427" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 15.0 10.333333333333334 1.4516129032258063 0.0
"FACILITY 427" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 170.0 63.333333333333336 2.6842105263157894 0.0
"FACILITY 427" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-09-01 0.0 22.0 0.0 0.0
"FACILITY 427" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 120.0 13.666666666666666 8.78048780487805 0.0
"FACILITY 427" "MALE CONDOMS" 2024-10-01 22176.0 10320.0 2.1488372093023256 0.0
"FACILITY 427" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 3420.0 180.0 19.0 0.0
"FACILITY 427" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 2019.0 116.66666666666667 17.305714285714284 0.0
"FACILITY 427" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 114.0   0.0
"FACILITY 427" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 7350.0 240.0 30.625 0.0
"FACILITY 427" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 70.0 56.666666666666664 1.2352941176470589 0.0
"FACILITY 427" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 10.0 39.333333333333336 0.2542372881355932 0.0
"FACILITY 428" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 10.0   0.0
"FACILITY 428" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 8.0 2.0 4.0 0.0
"FACILITY 428" "FEMALE CONDOMS" 2024-10-01 101.0 10.0 10.1 0.0
"FACILITY 428" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 30.0 4.333333333333333 6.923076923076923 0.0
"FACILITY 428" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 20.0 17.333333333333332 1.153846153846154 0.0
"FACILITY 428" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-04-01 0.0 6.0 0.0 0.0
"FACILITY 428" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 158.0 24.666666666666668 6.405405405405405 0.0
"FACILITY 428" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-07-01 40.0 10.0 4.0 0.0
"FACILITY 428" "MALE CONDOMS" 2024-10-01 7056.0 4896.0 1.4411764705882353 0.0
"FACILITY 428" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 705.0 291.6666666666667 2.417142857142857 0.0
"FACILITY 428" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-08-01 0.0 116.66666666666667 0.0 0.0
"FACILITY 428" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 158.0 27.0 5.851851851851852 0.0
"FACILITY 428" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 462.0 227.0 2.0352422907488985 0.0
"FACILITY 428" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 10.0 21.333333333333332 0.46875 0.0
"FACILITY 428" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 200.0 22.0 9.090909090909092 0.0
"FACILITY 429" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 5.0   0.0
"FACILITY 429" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 2.0 9.333333333333334 0.21428571428571427 0.0
"FACILITY 429" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 160.0 26.666666666666668 6.0 0.0
"FACILITY 429" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-09-01 5.0 6.666666666666667 0.75 0.0
"FACILITY 429" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 1020.0 36.666666666666664 27.81818181818182 0.0
"FACILITY 429" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-09-01 10.0 10.0 1.0 0.0
"FACILITY 429" "MALE CONDOMS" 2024-10-01 8064.0 4752.0 1.696969696969697 0.0
"FACILITY 429" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 340.0 80.0 4.25 0.0
"FACILITY 429" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 800.0 313.3333333333333 2.5531914893617023 0.0
"FACILITY 429" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 324.0 47.0 6.8936170212765955 0.0
"FACILITY 429" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 426.0 314.0 1.356687898089172 0.0
"FACILITY 429" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 30.0 83.33333333333333 0.36000000000000004 0.0
"FACILITY 429" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 0.0 51.666666666666664 0.0 0.0
"FACILITY 43" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 22.0 17.333333333333332 1.2692307692307694 0.0
"FACILITY 43" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 140.0 50.0 2.8 0.0
"FACILITY 43" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2024-10-01 145.0 30.0 4.833333333333333 0.0
"FACILITY 43" "FEMALE CONDOMS" 2024-10-01 120.0 76.66666666666667 1.5652173913043477 0.0
"FACILITY 43" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 10.0 11.666666666666666 0.8571428571428572 0.0
"FACILITY 43" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 1.0 40.0 0.025 0.0
"FACILITY 43" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 150.0 38.666666666666664 3.8793103448275863 0.0
"FACILITY 43" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 150.0 16.666666666666668 9.0 0.0
"FACILITY 43" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" 2024-04-01 0.0 100.0 0.0 0.0
"FACILITY 43" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-09-01 10.0 53.333333333333336 0.1875 0.0
"FACILITY 43" "MALE CONDOMS" 2024-10-01 30384.0 24431.333333333332 1.2436488662100582 0.0
"FACILITY 43" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 40.0 252.66666666666666 0.158311345646438 0.0
"FACILITY 43" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-09-01 0.0 866.6666666666666 0.0 0.0
"FACILITY 43" "MISOPROSTOL 200 MCG, TABLETS" 2024-04-01 0.0   0.0
"FACILITY 43" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 12.0 20.666666666666668 0.5806451612903225 0.0
"FACILITY 43" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 12.0 329.0 0.0364741641337386 0.0
"FACILITY 43" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 440.0 163.33333333333334 2.693877551020408 0.0
"FACILITY 43" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 280.0 133.33333333333334 2.0999999999999996 0.0
"FACILITY 43" "TRANEXAMIC ACID 500MG" 2024-04-01 0.0   0.0
"FACILITY 430" "CALCIUM GLUCONATE 10%, 10ML" 2024-10-01 10.0   0.0
"FACILITY 430" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 0.0 36.666666666666664 0.0 0.0
"FACILITY 430" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-09-01 170.0 40.0 4.25 0.0
"FACILITY 430" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 71.0 6.0 11.833333333333334 0.0
"FACILITY 430" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 0.0 13.333333333333334 0.0 0.0
"FACILITY 430" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-07-01 1.0 1.3333333333333333 0.75 0.0
"FACILITY 430" "MALE CONDOMS" 2024-10-01 48528.0 7680.0 6.31875 0.0
"FACILITY 430" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-09-01 0.0 213.33333333333334 0.0 0.0
"FACILITY 430" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1181.0 194.0 6.087628865979381 0.0
"FACILITY 430" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 201.0 22.5 8.933333333333334 0.0
"FACILITY 430" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 1188.0 343.0 3.4635568513119535 0.0
"FACILITY 430" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 0.0 36.666666666666664 0.0 0.0
"FACILITY 430" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 207.0 53.666666666666664 3.857142857142857 0.0
"FACILITY 431" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 3.0 3.0 1.0 0.0
"FACILITY 431" "FEMALE CONDOMS" 2024-10-01 2830.0 150.0 18.866666666666667 0.0
"FACILITY 431" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 150.0 33.333333333333336 4.5 0.0
